Season,Matchday,Date,Home_Team,Home_Rank,Away_Team,Away_Rank,Score,Attendance
2018,12,04/12/2018 ,Ihud Bnei Sakhnin,8,Maccabi Haifa,8,0:2,2500
2018,12,04/12/2018 ,Maccabi Tel Aviv,1,FC Ashdod,1,4:0,8602
2018,12,04/12/2018 ,Hapoel Haifa,10,Hapoel Beer Sheva,10,4:4,3500
2018,12,05/12/2018 ,Hapoel Hadera,2,Hapoel Raanana,2,0:0,2000
2018,12,05/12/2018 ,Maccabi Petah Tikva,6,Hapoel Tel Aviv,6,0:0,2600
2018,12,05/12/2018 ,Beitar Jerusalem,14,Maccabi Netanya,14,1:1,8200
2018,13,08/12/2018 ,Maccabi Haifa,7,Ironi Kiryat Shmona,7,2:2,10500
2018,13,08/12/2018 ,FC Ashdod,12,Maccabi Petah Tikva,12,1:1,300
2018,13,08/12/2018 ,Hapoel Beer Sheva,4,Ihud Bnei Sakhnin,4,1:1,14000
2018,13,08/12/2018 ,Bnei Yehuda Tel Aviv,2,Maccabi Tel Aviv,2,1:3,8100
2018,13,09/12/2018 ,Hapoel Raanana,9,Hapoel Haifa,9,0:3,1000
2018,13,09/12/2018 ,Maccabi Netanya,8,Hapoel Hadera,8,1:0,4500
2018,13,10/12/2018 ,Hapoel Tel Aviv,13,Beitar Jerusalem,13,0:3,8200
2018,14,15/12/2018 ,Hapoel Tel Aviv,14,Hapoel Hadera,14,1:1,5400
2018,14,15/12/2018 ,Hapoel Raanana,11,Ihud Bnei Sakhnin,11,2:1,500
2018,14,15/12/2018 ,Maccabi Netanya,5,Hapoel Haifa,5,1:2,6020
2018,14,15/12/2018 ,Hapoel Beer Sheva,4,Ironi Kiryat Shmona,4,2:1,13640
2018,14,16/12/2018 ,Bnei Yehuda Tel Aviv,2,FC Ashdod,2,2:0,1500
2018,14,16/12/2018 ,Beitar Jerusalem,13,Maccabi Petah Tikva,13,0:0,8000
2018,14,17/12/2018 ,Maccabi Haifa,9,Maccabi Tel Aviv,9,1:3,22000
2018,15,25/12/2018 ,Maccabi Petah Tikva,7,Bnei Yehuda Tel Aviv,7,1:1,1500
2018,15,25/12/2018 ,Ihud Bnei Sakhnin,11,Maccabi Netanya,11,0:2,1800
2018,15,25/12/2018 ,Maccabi Tel Aviv,1,Hapoel Beer Sheva,1,3:0,12551
2018,15,26/12/2018 ,Ironi Kiryat Shmona,9,Hapoel Raanana,9,1:1,400
2018,15,26/12/2018 ,Hapoel Haifa,5,Hapoel Tel Aviv,5,1:1,3950
2018,15,26/12/2018 ,FC Ashdod,13,Maccabi Haifa,13,0:1,2300
2018,15,27/12/2018 ,Hapoel Hadera,4,Beitar Jerusalem,4,0:3,3500
2018,16,29/12/2018 ,Hapoel Raanana,9,Maccabi Tel Aviv,9,0:2,5000
2018,16,29/12/2018 ,Maccabi Netanya,5,Ironi Kiryat Shmona,5,1:0,3400
2018,16,29/12/2018 ,Hapoel Beer Sheva,3,FC Ashdod,3,1:0,10979
2018,16,29/12/2018 ,Maccabi Haifa,7,Bnei Yehuda Tel Aviv,7,1:0,10348
2018,16,30/12/2018 ,Hapoel Hadera,4,Maccabi Petah Tikva,4,3:0,1200
2018,16,30/12/2018 ,Hapoel Tel Aviv,13,Ihud Bnei Sakhnin,13,2:0,3900
2018,16,31/12/2018 ,Beitar Jerusalem,11,Hapoel Haifa,11,1:1,7000
2018,17,05/01/2019 ,Ironi Kiryat Shmona,10,Hapoel Tel Aviv,10,1:0,2300
2018,17,05/01/2019 ,Hapoel Haifa,7,Hapoel Hadera,7,1:1,4310
2018,17,05/01/2019 ,Maccabi Petah Tikva,8,Maccabi Haifa,8,1:2,4500
2018,17,05/01/2019 ,Ihud Bnei Sakhnin,13,Beitar Jerusalem,13,0:0,4000
2018,17,06/01/2019 ,FC Ashdod,14,Hapoel Raanana,14,1:1,300
2018,17,06/01/2019 ,Bnei Yehuda Tel Aviv,2,Hapoel Beer Sheva,2,3:1,2200
2018,17,07/01/2019 ,Maccabi Tel Aviv,1,Maccabi Netanya,1,4:1,8623
2018,18,12/01/2019 ,Maccabi Netanya,6,FC Ashdod,6,1:0,3000
2018,18,12/01/2019 ,Hapoel Raanana,9,Bnei Yehuda Tel Aviv,9,0:0,1000
2018,18,12/01/2019 ,Hapoel Haifa,7,Maccabi Petah Tikva,7,4:2,3486
2018,18,12/01/2019 ,Hapoel Hadera,3,Ihud Bnei Sakhnin,3,2:1,1700
2018,18,12/01/2019 ,Hapoel Beer Sheva,4,Maccabi Haifa,4,0:2,14838
2018,18,13/01/2019 ,Beitar Jerusalem,11,Ironi Kiryat Shmona,11,0:0,6900
2018,18,14/01/2019 ,Hapoel Tel Aviv,12,Maccabi Tel Aviv,12,1:1,8500
2018,19,19/01/2019 ,Bnei Yehuda Tel Aviv,2,Maccabi Netanya,2,0:0,2100
2018,19,19/01/2019 ,Ihud Bnei Sakhnin,13,Hapoel Haifa,13,0:4,1500
2018,19,19/01/2019 ,Maccabi Haifa,4,Hapoel Raanana,4,0:0,17258
2018,19,19/01/2019 ,Maccabi Petah Tikva,11,Hapoel Beer Sheva,11,1:3,1600
2018,19,21/01/2019 ,Ironi Kiryat Shmona,8,Hapoel Hadera,8,3:1,700
2018,19,21/01/2019 ,FC Ashdod,14,Hapoel Tel Aviv,14,1:1,2700
2018,19,21/01/2019 ,Maccabi Tel Aviv,1,Beitar Jerusalem,1,1:0,11830
2018,20,26/01/2019 ,Hapoel Tel Aviv,11,Bnei Yehuda Tel Aviv,11,3:2,6300
2018,20,26/01/2019 ,Hapoel Haifa,5,Ironi Kiryat Shmona,5,1:1,4350
2018,20,26/01/2019 ,Hapoel Raanana,9,Hapoel Beer Sheva,9,3:1,2200
2018,20,26/01/2019 ,Beitar Jerusalem,10,FC Ashdod,10,4:1,7500
2018,20,27/01/2019 ,Ihud Bnei Sakhnin,13,Maccabi Petah Tikva,13,0:1,1000
2018,20,27/01/2019 ,Maccabi Netanya,7,Maccabi Haifa,7,0:0,9200
2018,20,28/01/2019 ,Hapoel Hadera,4,Maccabi Tel Aviv,4,0:2,5000
2018,21,02/02/2019 ,Maccabi Petah Tikva,12,Hapoel Raanana,12,1:1,2000
2018,21,02/02/2019 ,FC Ashdod,14,Hapoel Hadera,14,2:3,1100
2018,21,02/02/2019 ,Hapoel Beer Sheva,7,Maccabi Netanya,7,1:1,11103
2018,21,02/02/2019 ,Bnei Yehuda Tel Aviv,2,Beitar Jerusalem,2,0:2,7500
2018,21,03/02/2019 ,Ironi Kiryat Shmona,8,Ihud Bnei Sakhnin,8,2:2,800
2018,21,03/02/2019 ,Maccabi Tel Aviv,1,Hapoel Haifa,1,1:1,9460
2018,21,04/02/2019 ,Maccabi Haifa,3,Hapoel Tel Aviv,3,3:2,17906
2018,22,09/02/2019 ,Hapoel Haifa,5,FC Ashdod,5,0:1,4347
2018,22,09/02/2019 ,Ironi Kiryat Shmona,8,Maccabi Petah Tikva,8,0:2,200
2018,22,09/02/2019 ,Maccabi Netanya,6,Hapoel Raanana,6,1:0,5100
2018,22,09/02/2019 ,Hapoel Tel Aviv,12,Hapoel Beer Sheva,12,1:0,6900
2018,22,10/02/2019 ,Hapoel Hadera,3,Bnei Yehuda Tel Aviv,3,0:4,1800
2018,22,10/02/2019 ,Beitar Jerusalem,9,Maccabi Haifa,9,1:1,18500
2018,22,11/02/2019 ,Ihud Bnei Sakhnin,13,Maccabi Tel Aviv,13,0:0,0
2018,23,16/02/2019 ,Hapoel Raanana,11,Hapoel Tel Aviv,11,0:0,3000
2018,23,16/02/2019 ,FC Ashdod,13,Ihud Bnei Sakhnin,13,2:1,900
2018,23,16/02/2019 ,Bnei Yehuda Tel Aviv,2,Hapoel Haifa,2,4:2,1000
2018,23,16/02/2019 ,Maccabi Tel Aviv,1,Ironi Kiryat Shmona,1,3:0,6772
2018,23,17/02/2019 ,Maccabi Petah Tikva,10,Maccabi Netanya,10,1:4,1700
2018,23,17/02/2019 ,Maccabi Haifa,3,Hapoel Hadera,3,3:1,13894
2018,23,18/02/2019 ,Hapoel Beer Sheva,7,Beitar Jerusalem,7,3:1,15500
2018,24,23/02/2019 ,Maccabi Tel Aviv,1,Maccabi Petah Tikva,1,2:0,11598
2018,24,23/02/2019 ,Ihud Bnei Sakhnin,14,Bnei Yehuda Tel Aviv,14,2:1,0
2018,24,23/02/2019 ,Hapoel Tel Aviv,11,Maccabi Netanya,11,1:2,7500
2018,24,23/02/2019 ,Beitar Jerusalem,9,Hapoel Raanana,9,2:0,6000
2018,24,24/02/2019 ,Ironi Kiryat Shmona,8,FC Ashdod,8,0:0,610
2018,24,24/02/2019 ,Hapoel Hadera,6,Hapoel Beer Sheva,6,1:2,4000
2018,24,25/02/2019 ,Hapoel Haifa,7,Maccabi Haifa,7,0:0,25100
2018,25,02/03/2019 ,Maccabi Haifa,3,Ihud Bnei Sakhnin,3,2:0,15708
2018,25,02/03/2019 ,Bnei Yehuda Tel Aviv,4,Ironi Kiryat Shmona,4,0:1,1500
2018,25,02/03/2019 ,FC Ashdod,13,Maccabi Tel Aviv,13,0:2,3350
2018,25,02/03/2019 ,Maccabi Netanya,2,Beitar Jerusalem,2,3:1,8400
2018,25,03/03/2019 ,Hapoel Raanana,10,Hapoel Hadera,10,1:0,800
2018,25,03/03/2019 ,Hapoel Tel Aviv,11,Maccabi Petah Tikva,11,6:0,4800
2018,25,04/03/2019 ,Hapoel Beer Sheva,5,Hapoel Haifa,5,2:0,13139
2018,26,09/03/2019 ,Ironi Kiryat Shmona,8,Maccabi Haifa,8,2:3,3500
2018,26,09/03/2019 ,Hapoel Haifa,7,Hapoel Raanana,7,2:2,3660
2018,26,09/03/2019 ,Hapoel Hadera,6,Maccabi Netanya,6,2:2,5000
2018,26,09/03/2019 ,Beitar Jerusalem,9,Hapoel Tel Aviv,9,0:1,15000
2018,26,10/03/2019 ,Maccabi Petah Tikva,12,FC Ashdod,12,2:0,1000
2018,26,10/03/2019 ,Ihud Bnei Sakhnin,14,Hapoel Beer Sheva,14,0:0,1000
2018,26,11/03/2019 ,Maccabi Tel Aviv,1,Bnei Yehuda Tel Aviv,1,2:1,7750
2018,27,16/03/2019 ,Maccabi Tel Aviv,1,Hapoel Hadera,1,2:0,6497
2018,27,16/03/2019 ,Maccabi Haifa,2,Bnei Yehuda Tel Aviv,2,0:2,10963
2018,27,16/03/2019 ,Hapoel Raanana,3,Ihud Bnei Sakhnin,3,2:2,300
2018,27,16/03/2019 ,Hapoel Tel Aviv,2,FC Ashdod,2,5:1,4400
2018,27,17/03/2019 ,Maccabi Netanya,4,Hapoel Beer Sheva,4,0:1,5000
2018,27,17/03/2019 ,Ironi Kiryat Shmona,4,Maccabi Petah Tikva,4,0:1,350
2018,27,17/03/2019 ,Hapoel Haifa,5,Beitar Jerusalem,5,0:0,2900
2018,28,30/03/2019 ,Hapoel Hadera,6,Hapoel Beer Sheva,6,1:4,2500
2018,28,30/03/2019 ,Bnei Yehuda Tel Aviv,5,Maccabi Netanya,5,1:1,2000
2018,28,30/03/2019 ,Maccabi Tel Aviv,1,Maccabi Haifa,1,1:0,12280
2018,28,30/03/2019 ,FC Ashdod,8,Ironi Kiryat Shmona,8,3:2,250
2018,28,31/03/2019 ,Maccabi Petah Tikva,4,Hapoel Raanana,4,1:1,388
2018,28,31/03/2019 ,Beitar Jerusalem,6,Ihud Bnei Sakhnin,6,0:0,5500
2018,28,01/04/2019 ,Hapoel Haifa,2,Hapoel Tel Aviv,2,0:0,2950
2018,29,06/04/2019 ,Hapoel Beer Sheva,2,Bnei Yehuda Tel Aviv,2,2:1,12950
2018,29,06/04/2019 ,Maccabi Haifa,4,Hapoel Hadera,4,1:3,9620
2018,29,06/04/2019 ,Ironi Kiryat Shmona,6,Hapoel Haifa,6,3:0,600
2018,29,06/04/2019 ,Ihud Bnei Sakhnin,8,Maccabi Petah Tikva,8,1:1,2300
2018,29,07/04/2019 ,Maccabi Netanya,3,Maccabi Tel Aviv,3,1:4,4950
2018,29,07/04/2019 ,Hapoel Raanana,3,FC Ashdod,3,1:2,600
2018,29,08/04/2019 ,Hapoel Tel Aviv,1,Beitar Jerusalem,1,1:2,8000
2018,30,13/04/2019 ,Hapoel Haifa,2,Hapoel Raanana,2,0:2,2340
2018,30,13/04/2019 ,Hapoel Tel Aviv,1,Ironi Kiryat Shmona,1,2:2,4500
2018,30,13/04/2019 ,FC Ashdod,7,Ihud Bnei Sakhnin,7,1:2,500
2018,30,13/04/2019 ,Beitar Jerusalem,3,Maccabi Petah Tikva,3,4:1,5000
2018,30,14/04/2019 ,Hapoel Hadera,6,Bnei Yehuda Tel Aviv,6,2:3,1000
2018,30,14/04/2019 ,Maccabi Haifa,3,Maccabi Netanya,3,2:1,11158
2018,30,15/04/2019 ,Maccabi Tel Aviv,1,Hapoel Beer Sheva,1,0:0,9353
2018,31,22/04/2019 ,Hapoel Beer Sheva,2,Maccabi Haifa,2,0:1,15752
2018,31,23/04/2019 ,Maccabi Netanya,5,Hapoel Hadera,5,3:2,3900
2018,31,23/04/2019 ,Bnei Yehuda Tel Aviv,4,Maccabi Tel Aviv,4,0:2,5000
2018,32,27/04/2019 ,Hapoel Hadera,6,Maccabi Tel Aviv,6,0:1,2500
2018,31,27/04/2019 ,Ironi Kiryat Shmona,5,Beitar Jerusalem,5,0:1,667
2018,31,27/04/2019 ,Hapoel Raanana,3,Hapoel Tel Aviv,3,2:1,1500
2018,31,27/04/2019 ,Ihud Bnei Sakhnin,8,Hapoel Haifa,8,1:2,1150
2018,31,27/04/2019 ,Maccabi Petah Tikva,6,FC Ashdod,6,0:3,700
2018,32,28/04/2019 ,Hapoel Beer Sheva,3,Maccabi Netanya,3,0:2,10000
2018,32,29/04/2019 ,Bnei Yehuda Tel Aviv,5,Maccabi Haifa,5,2:2,5500
2018,33,04/05/2019 ,Hapoel Hadera,6,Maccabi Netanya,6,1:2,1800
2018,32,04/05/2019 ,Beitar Jerusalem,1,FC Ashdod,1,2:3,15000
2018,32,04/05/2019 ,Hapoel Haifa,3,Maccabi Petah Tikva,3,0:3,2430
2018,32,04/05/2019 ,Hapoel Tel Aviv,4,Ihud Bnei Sakhnin,4,3:0,4600
2018,32,04/05/2019 ,Ironi Kiryat Shmona,5,Hapoel Raanana,5,0:0,1315
2018,33,05/05/2019 ,Maccabi Tel Aviv,1,Bnei Yehuda Tel Aviv,1,2:3,4160
2018,33,06/05/2019 ,Maccabi Haifa,2,Hapoel Beer Sheva,2,3:1,14273
2018,34,11/05/2019 ,Maccabi Tel Aviv,1,Maccabi Netanya,1,3:0,8737
2018,34,11/05/2019 ,Bnei Yehuda Tel Aviv,5,Hapoel Beer Sheva,5,2:3,2000
2018,33,11/05/2019 ,Hapoel Raanana,3,Beitar Jerusalem,3,1:2,1200
2018,33,12/05/2019 ,Ihud Bnei Sakhnin,8,Ironi Kiryat Shmona,8,0:2,200
2018,33,12/05/2019 ,Maccabi Petah Tikva,5,Hapoel Tel Aviv,5,0:2,2500
2018,33,12/05/2019 ,FC Ashdod,7,Hapoel Haifa,7,1:0,2200
2018,34,13/05/2019 ,Hapoel Hadera,6,Maccabi Haifa,6,2:0,4000
2018,35,19/05/2019 ,Hapoel Beer Sheva,4,Hapoel Hadera,4,1:0,9238
2018,35,19/05/2019 ,Maccabi Netanya,3,Bnei Yehuda Tel Aviv,3,0:2,3200
2018,35,19/05/2019 ,Maccabi Haifa,2,Maccabi Tel Aviv,2,1:1,16241
2018,36,25/05/2019 ,Bnei Yehuda Tel Aviv,5,Hapoel Hadera,5,1:2,2800
2018,36,25/05/2019 ,Hapoel Beer Sheva,2,Maccabi Tel Aviv,2,0:4,14040
2018,36,25/05/2019 ,Maccabi Netanya,4,Maccabi Haifa,4,1:2,7100
2019,1,24/08/2019 ,Maccabi Haifa,2,Hapoel Raanana,2,4:3,17632
2019,1,24/08/2019 ,Hapoel Hadera,8,FC Ashdod,8,1:1,973
2019,1,24/08/2019 ,Sekzia Ness Ziona,13,Maccabi Tel Aviv,13,0:2,5654
2019,1,25/08/2019 ,Hapoel Kfar Saba,11,Hapoel Haifa,11,0:1,1917
2019,1,25/08/2019 ,Bnei Yehuda Tel Aviv,7,Ironi Kiryat Shmona,7,2:1,3318
2019,1,25/08/2019 ,Beitar Jerusalem,3,Hapoel Beer Sheva,3,0:0,18886
2019,1,26/08/2019 ,Hapoel Tel Aviv,5,Maccabi Netanya,5,0:0,18600
2019,2,31/08/2019 ,FC Ashdod,6,Hapoel Tel Aviv,6,2:1,3250
2019,2,31/08/2019 ,Maccabi Netanya,8,Sekzia Ness Ziona,8,3:0,4500
2019,2,31/08/2019 ,Hapoel Haifa,4,Maccabi Haifa,4,0:0,23400
2019,2,01/09/2019 ,Hapoel Beer Sheva,7,Hapoel Hadera,7,3:0,11277
2019,2,01/09/2019 ,Hapoel Raanana,11,Beitar Jerusalem,11,2:1,8000
2019,2,01/09/2019 ,Maccabi Tel Aviv,1,Bnei Yehuda Tel Aviv,1,0:0,26513
2019,2,02/09/2019 ,Ironi Kiryat Shmona,12,Hapoel Kfar Saba,12,1:3,500
2019,3,14/09/2019 ,Maccabi Haifa,4,Ironi Kiryat Shmona,4,2:0,18124
2019,3,14/09/2019 ,Hapoel Tel Aviv,11,Sekzia Ness Ziona,11,1:1,10400
2019,3,14/09/2019 ,Hapoel Hadera,12,Hapoel Raanana,12,4:0,1200
2019,3,14/09/2019 ,Hapoel Kfar Saba,8,Maccabi Tel Aviv,8,0:1,4000
2019,3,15/09/2019 ,Bnei Yehuda Tel Aviv,6,Maccabi Netanya,6,0:0,3000
2019,3,15/09/2019 ,FC Ashdod,5,Hapoel Beer Sheva,5,2:2,3400
2019,3,16/09/2019 ,Beitar Jerusalem,10,Hapoel Haifa,10,0:2,11000
2019,4,21/09/2019 ,Maccabi Netanya,5,Hapoel Kfar Saba,5,2:2,5300
2019,4,21/09/2019 ,Sekzia Ness Ziona,13,Bnei Yehuda Tel Aviv,13,0:1,927
2019,4,21/09/2019 ,Ironi Kiryat Shmona,14,Beitar Jerusalem,14,0:2,2600
2019,4,21/09/2019 ,Maccabi Tel Aviv,2,Maccabi Haifa,2,1:0,26234
2019,4,22/09/2019 ,Hapoel Raanana,10,FC Ashdod,10,1:1,350
2019,4,22/09/2019 ,Hapoel Haifa,3,Hapoel Hadera,3,1:2,3200
2019,4,23/09/2019 ,Hapoel Beer Sheva,4,Hapoel Tel Aviv,4,3:0,12287
2019,5,25/09/2019 ,Hapoel Kfar Saba,9,Sekzia Ness Ziona,9,1:1,880
2019,5,25/09/2019 ,Maccabi Haifa,5,Maccabi Netanya,5,3:0,15173
2019,5,28/09/2019 ,Hapoel Hadera,4,Ironi Kiryat Shmona,4,2:2,1000
2019,5,28/09/2019 ,FC Ashdod,8,Hapoel Haifa,8,1:1,1480
2019,5,28/09/2019 ,Hapoel Tel Aviv,12,Bnei Yehuda Tel Aviv,12,1:1,11500
2019,5,28/09/2019 ,Beitar Jerusalem,10,Maccabi Tel Aviv,10,0:4,15930
2019,5,28/09/2019 ,Hapoel Beer Sheva,2,Hapoel Raanana,2,1:0,11477
2019,6,05/10/2019 ,Maccabi Tel Aviv,1,Hapoel Hadera,1,0:0,24829
2019,6,05/10/2019 ,Sekzia Ness Ziona,13,Maccabi Haifa,13,0:3,10800
2019,6,05/10/2019 ,Hapoel Haifa,6,Hapoel Beer Sheva,6,0:3,4600
2019,6,06/10/2019 ,Bnei Yehuda Tel Aviv,4,Hapoel Kfar Saba,4,0:1,1550
2019,6,06/10/2019 ,Hapoel Raanana,10,Hapoel Tel Aviv,10,2:2,2800
2019,6,06/10/2019 ,Maccabi Netanya,8,Beitar Jerusalem,8,0:3,7500
2019,6,07/10/2019 ,Ironi Kiryat Shmona,14,FC Ashdod,14,2:0,580
2019,7,19/10/2019 ,Hapoel Beer Sheva,1,Ironi Kiryat Shmona,1,2:1,11581
2019,7,19/10/2019 ,Hapoel Tel Aviv,12,Hapoel Kfar Saba,12,2:1,10000
2019,7,19/10/2019 ,Hapoel Hadera,4,Maccabi Netanya,4,1:0,3000
2019,7,19/10/2019 ,Sekzia Ness Ziona,14,Beitar Jerusalem,14,0:4,6979
2019,7,21/10/2019 ,Hapoel Raanana,11,Hapoel Haifa,11,0:0,1200
2019,7,21/10/2019 ,FC Ashdod,8,Maccabi Tel Aviv,8,0:1,5090
2019,7,21/10/2019 ,Maccabi Haifa,3,Bnei Yehuda Tel Aviv,3,1:1,24277
2019,8,26/10/2019 ,Hapoel Haifa,7,Hapoel Tel Aviv,7,3:0,6102
2019,8,26/10/2019 ,Ironi Kiryat Shmona,13,Hapoel Raanana,13,2:1,500
2019,8,26/10/2019 ,Maccabi Netanya,11,FC Ashdod,11,2:4,3400
2019,8,26/10/2019 ,Hapoel Kfar Saba,8,Maccabi Haifa,8,0:3,7000
2019,8,27/10/2019 ,Sekzia Ness Ziona,14,Hapoel Hadera,14,2:2,532
2019,8,27/10/2019 ,Bnei Yehuda Tel Aviv,6,Beitar Jerusalem,6,0:2,9000
2019,8,28/10/2019 ,Maccabi Tel Aviv,2,Hapoel Beer Sheva,2,2:0,27566
2019,9,02/11/2019 ,Hapoel Haifa,6,Ironi Kiryat Shmona,6,2:1,3270
2019,9,02/11/2019 ,Hapoel Raanana,12,Maccabi Tel Aviv,12,0:2,7500
2019,9,02/11/2019 ,Hapoel Hadera,5,Bnei Yehuda Tel Aviv,5,0:0,1500
2019,9,02/11/2019 ,Beitar Jerusalem,4,Hapoel Kfar Saba,4,1:0,11000
2019,9,03/11/2019 ,FC Ashdod,7,Sekzia Ness Ziona,7,2:2,932
2019,9,03/11/2019 ,Hapoel Beer Sheva,3,Maccabi Netanya,3,2:0,11275
2019,9,04/11/2019 ,Hapoel Tel Aviv,11,Maccabi Haifa,11,1:2,19000
2019,10,09/11/2019 ,Ironi Kiryat Shmona,10,Hapoel Tel Aviv,10,0:1,3600
2019,10,09/11/2019 ,Sekzia Ness Ziona,14,Hapoel Beer Sheva,14,2:1,3872
2019,10,09/11/2019 ,Maccabi Netanya,13,Hapoel Raanana,13,1:0,5200
2019,10,09/11/2019 ,Maccabi Tel Aviv,1,Hapoel Haifa,1,3:0,23125
2019,10,10/11/2019 ,Hapoel Kfar Saba,9,Hapoel Hadera,9,0:0,1400
2019,10,10/11/2019 ,Bnei Yehuda Tel Aviv,8,FC Ashdod,8,2:0,1300
2019,10,10/11/2019 ,Maccabi Haifa,2,Beitar Jerusalem,2,3:1,30000
2019,11,30/11/2019 ,Hapoel Raanana,14,Sekzia Ness Ziona,14,0:0,700
2019,11,30/11/2019 ,Hapoel Haifa,6,Maccabi Netanya,6,1:3,4600
2019,11,30/11/2019 ,Ironi Kiryat Shmona,12,Maccabi Tel Aviv,12,0:1,4259
2019,11,30/11/2019 ,FC Ashdod,8,Hapoel Kfar Saba,8,0:0,966
2019,11,30/11/2019 ,Hapoel Beer Sheva,3,Bnei Yehuda Tel Aviv,3,1:2,11460
2019,11,01/12/2019 ,Hapoel Hadera,5,Maccabi Haifa,5,0:3,8500
2019,11,01/12/2019 ,Hapoel Tel Aviv,9,Beitar Jerusalem,9,0:1,19100
2019,12,03/12/2019 ,Bnei Yehuda Tel Aviv,5,Hapoel Raanana,5,1:1,1200
2019,12,03/12/2019 ,Maccabi Netanya,9,Ironi Kiryat Shmona,9,1:0,4500
2019,12,03/12/2019 ,Hapoel Kfar Saba,10,Hapoel Beer Sheva,10,0:1,1800
2019,12,04/12/2019 ,Sekzia Ness Ziona,12,Hapoel Haifa,12,1:2,493
2019,12,04/12/2019 ,Beitar Jerusalem,4,Hapoel Hadera,4,2:0,7450
2019,12,04/12/2019 ,Maccabi Haifa,2,FC Ashdod,2,3:3,16157
2019,12,04/12/2019 ,Hapoel Tel Aviv,11,Maccabi Tel Aviv,11,0:3,22000
2019,13,07/12/2019 ,Hapoel Raanana,12,Hapoel Kfar Saba,12,1:1,800
2019,13,07/12/2019 ,Hapoel Haifa,6,Bnei Yehuda Tel Aviv,6,3:0,3050
2019,13,07/12/2019 ,Ironi Kiryat Shmona,14,Sekzia Ness Ziona,14,1:0,250
2019,13,07/12/2019 ,Maccabi Tel Aviv,1,Maccabi Netanya,1,0:0,21519
2019,13,08/12/2019 ,Hapoel Hadera,7,Hapoel Tel Aviv,7,0:1,2100
2019,13,08/12/2019 ,FC Ashdod,9,Beitar Jerusalem,9,2:2,3457
2019,13,09/12/2019 ,Hapoel Beer Sheva,3,Maccabi Haifa,3,0:2,14297
2019,14,14/12/2019 ,Maccabi Tel Aviv,1,Sekzia Ness Ziona,1,1:1,21187
2019,14,14/12/2019 ,Ironi Kiryat Shmona,12,Bnei Yehuda Tel Aviv,12,2:1,1063
2019,14,14/12/2019 ,Hapoel Haifa,5,Hapoel Kfar Saba,5,0:2,3030
2019,14,14/12/2019 ,Hapoel Raanana,13,Maccabi Haifa,13,0:0,7512
2019,14,15/12/2019 ,FC Ashdod,9,Hapoel Hadera,9,0:2,703
2019,14,15/12/2019 ,Maccabi Netanya,7,Hapoel Tel Aviv,7,4:0,6500
2019,14,16/12/2019 ,Hapoel Beer Sheva,3,Beitar Jerusalem,3,0:1,13350
2019,15,24/12/2019 ,Hapoel Kfar Saba,9,Ironi Kiryat Shmona,9,0:3,715
2019,15,24/12/2019 ,Hapoel Hadera,7,Hapoel Beer Sheva,7,0:1,1128
2019,15,24/12/2019 ,Maccabi Haifa,2,Hapoel Haifa,2,3:0,28177
2019,15,24/12/2019 ,Bnei Yehuda Tel Aviv,8,Maccabi Tel Aviv,8,0:3,6200
2019,15,25/12/2019 ,Sekzia Ness Ziona,14,Maccabi Netanya,14,1:0,997
2019,15,25/12/2019 ,Hapoel Tel Aviv,12,FC Ashdod,12,0:0,3432
2019,15,25/12/2019 ,Beitar Jerusalem,3,Hapoel Raanana,3,2:0,5000
2019,16,28/12/2019 ,Maccabi Tel Aviv,1,Hapoel Kfar Saba,1,4:0,9459
2019,16,28/12/2019 ,Ironi Kiryat Shmona,9,Maccabi Haifa,9,1:2,2249
2019,16,28/12/2019 ,Hapoel Raanana,14,Hapoel Hadera,14,1:1,350
2019,16,28/12/2019 ,Hapoel Beer Sheva,4,FC Ashdod,4,2:1,9218
2019,16,29/12/2019 ,Maccabi Netanya,6,Bnei Yehuda Tel Aviv,6,0:3,4100
2019,16,29/12/2019 ,Sekzia Ness Ziona,13,Hapoel Tel Aviv,13,0:1,2291
2019,16,30/12/2019 ,Hapoel Haifa,5,Beitar Jerusalem,5,1:4,6156
2019,17,04/01/2020 ,Hapoel Kfar Saba,12,Maccabi Netanya,12,1:2,1201
2019,17,04/01/2020 ,Hapoel Hadera,7,Hapoel Haifa,7,2:0,766
2019,17,04/01/2020 ,Beitar Jerusalem,3,Ironi Kiryat Shmona,3,2:2,6000
2019,17,05/01/2020 ,FC Ashdod,11,Hapoel Raanana,11,3:0,623
2019,17,05/01/2020 ,Hapoel Tel Aviv,9,Hapoel Beer Sheva,9,1:0,4550
2019,17,06/01/2020 ,Bnei Yehuda Tel Aviv,5,Sekzia Ness Ziona,5,1:2,700
2019,17,06/01/2020 ,Maccabi Haifa,2,Maccabi Tel Aviv,2,3:4,30820
2019,18,11/01/2020 ,Hapoel Haifa,8,FC Ashdod,8,1:0,1908
2019,18,11/01/2020 ,Hapoel Raanana,14,Hapoel Beer Sheva,14,2:1,1800
2019,18,11/01/2020 ,Ironi Kiryat Shmona,11,Hapoel Hadera,11,0:1,700
2019,18,11/01/2020 ,Maccabi Netanya,6,Maccabi Haifa,6,0:2,9364
2019,18,12/01/2020 ,Sekzia Ness Ziona,12,Hapoel Kfar Saba,12,0:1,585
2019,18,12/01/2020 ,Bnei Yehuda Tel Aviv,7,Hapoel Tel Aviv,7,1:2,4500
